200.0,60.0,20.0,0.0,average
200.0,60.0,20.0,5.0,average
200.0,60.0,20.0,10.0,average
200.0,60.0,20.0,15.0,average
200.0,60.0,20.0,25.0,average
200.0,60.0,30.0,0.0,average
200.0,60.0,30.0,5.0,average
200.0,60.0,30.0,10.0,average
200.0,60.0,30.0,15.0,average
200.0,60.0,30.0,25.0,average
250.0,40.0,0.0,0.0,average
250.0,40.0,0.0,5.0,average
250.0,40.0,0.0,10.0,average
250.0,40.0,0.0,15.0,average
250.0,40.0,0.0,20.0,average
250.0,40.0,0.0,25.0,average
250.0,40.0,10.0,0.0,average
250.0,40.0,10.0,5.0,average
250.0,40.0,10.0,10.0,average
250.0,40.0,10.0,15.0,average
250.0,40.0,10.0,25.0,average
250.0,40.0,20.0,0.0,average
250.0,40.0,20.0,5.0,average
250.0,40.0,20.0,10.0,average
250.0,40.0,20.0,15.0,average
250.0,40.0,20.0,25.0,average
250.0,40.0,30.0,0.0,average
250.0,40.0,30.0,5.0,average
250.0,40.0,30.0,10.0,average
250.0,40.0,30.0,15.0,average
250.0,40.0,30.0,25.0,average
250.0,40.0,40.0,0.0,average
250.0,40.0,40.0,5.0,average
250.0,40.0,40.0,10.0,average
250.0,40.0,40.0,15.0,average
250.0,40.0,40.0,20.0,average
250.0,40.0,40.0,25.0,average
250.0,40.0,50.0,0.0,average
250.0,40.0,50.0,5.0,average
250.0,40.0,50.0,10.0,average
250.0,40.0,50.0,15.0,average
250.0,40.0,50.0,20.0,average
250.0,40.0,60.0,25.0,average
250.0,60.0,0.0,0.0,average
250.0,60.0,0.0,5.0,average
250.0,60.0,0.0,10.0,average
250.0,60.0,0.0,15.0,average
250.0,60.0,0.0,20.0,average
250.0,60.0,0.0,25.0,average
250.0,60.0,10.0,0.0,average
250.0,60.0,10.0,5.0,average
250.0,60.0,10.0,10.0,average
250.0,60.0,10.0,15.0,average
250.0,60.0,10.0,50.0,average
250.0,60.0,20.0,0.0,average
250.0,60.0,20.0,5.0,average
250.0,60.0,20.0,10.0,average
250.0,60.0,20.0,15.0,average
250.0,60.0,20.0,25.0,average
250.0,60.0,30.0,0.0,average
250.0,60.0,30.0,5.0,average
250.0,60.0,30.0,10.0,average
250.0,60.0,30.0,15.0,average
250.0,60.0,30.0,25.0,average
250.0,60.0,40.0,0.0,average
250.0,60.0,40.0,5.0,average
250.0,60.0,40.0,10.0,average
250.0,60.0,40.0,15.0,average
250.0,60.0,40.0,20.0,average
250.0,60.0,40.0,25.0,average
250.0,60.0,50.0,0.0,average
250.0,60.0,50.0,5.0,average
250.0,60.0,50.0,10.0,average
250.0,60.0,50.0,15.0,average
250.0,60.0,50.0,25.0,average
250.0,60.0,60.0,0.0,average
250.0,60.0,60.0,5.0,average
250.0,60.0,60.0,10.0,average
250.0,60.0,60.0,15.0,average
250.0,60.0,60.0,25.0,average
300.0,80.0,70.0,30.0,high
300.0,80.0,70.0,35.0,high
300.0,80.0,70.0,40.0,high
300.0,80.0,70.0,45.0,high
300.0,80.0,70.0,50.0,high
300.0,80.0,70.0,55.0,high
300.0,80.0,80.0,60.0,high
300.0,80.0,80.0,30.0,high
300.0,80.0,80.0,35.0,high
300.0,80.0,80.0,40.0,high
300.0,80.0,80.0,45.0,high
300.0,80.0,80.0,50.0,high
300.0,80.0,80.0,55.0,high
300.0,80.0,80.0,60.0,high
300.0,80.0,90.0,30.0,high
300.0,80.0,90.0,35.0,high
300.0,80.0,90.0,40.0,high
300.0,80.0,90.0,45.0,high
300.0,80.0,90.0,50.0,high
300.0,80.0,90.0,55.0,high
300.0,80.0,90.0,60.0,high
300.0,100.0,100.0,30.0,high
300.0,100.0,100.0,35.0,high
300.0,100.0,100.0,40.0,high
300.0,100.0,100.0,45.0,high
300.0,100.0,100.0,50.0,high
300.0,100.0,100.0,55.0,high
300.0,100.0,100.0,60.0,high
300.0,100.0,70.0,30.0,high
300.0,100.0,70.0,35.0,high
300.0,100.0,70.0,40.0,high
300.0,100.0,70.0,45.0,high
300.0,100.0,70.0,50.0,high
300.0,100.0,70.0,55.0,high
300.0,100.0,80.0,60.0,high
300.0,100.0,80.0,30.0,high
300.0,100.0,80.0,35.0,high
300.0,100.0,80.0,40.0,high
300.0,100.0,80.0,45.0,high
300.0,100.0,80.0,50.0,high
300.0,100.0,80.0,55.0,high
300.0,100.0,80.0,60.0,high
300.0,100.0,90.0,30.0,high
300.0,100.0,90.0,35.0,high
300.0,100.0,90.0,40.0,high
300.0,100.0,90.0,45.0,high
300.0,100.0,90.0,50.0,high
300.0,100.0,90.0,55.0,high
300.0,100.0,90.0,60.0,high
300.0,100.0,100.0,30.0,high
300.0,100.0,100.0,35.0,high
300.0,100.0,100.0,40.0,high
300.0,100.0,100.0,45.0,high
300.0,100.0,100.0,50.0,high
300.0,100.0,100.0,55.0,high
300.0,100.0,100.0,60.0,high
350.0,80.0,70.0,30.0,high
350.0,80.0,70.0,35.0,high
350.0,80.0,70.0,40.0,high
350.0,80.0,70.0,45.0,high
350.0,80.0,70.0,50.0,high
350.0,80.0,70.0,55.0,high
350.0,80.0,80.0,60.0,high
350.0,80.0,80.0,30.0,high
350.0,80.0,80.0,35.0,high
350.0,80.0,80.0,40.0,high
350.0,80.0,80.0,45.0,high
350.0,80.0,80.0,50.0,high
350.0,80.0,80.0,55.0,high
350.0,80.0,80.0,60.0,high
350.0,80.0,90.0,30.0,high
350.0,80.0,90.0,35.0,high
350.0,80.0,90.0,40.0,high
350.0,80.0,90.0,45.0,high
350.0,80.0,90.0,50.0,high
350.0,80.0,90.0,55.0,high
350.0,80.0,90.0,60.0,high
350.0,100.0,100.0,30.0,high
350.0,100.0,100.0,35.0,high
350.0,100.0,100.0,40.0,high
350.0,100.0,100.0,45.0,high
350.0,100.0,100.0,50.0,high
350.0,100.0,100.0,55.0,high
350.0,100.0,100.0,60.0,high
350.0,100.0,70.0,30.0,high
350.0,100.0,70.0,35.0,high
350.0,100.0,70.0,40.0,high
350.0,100.0,70.0,45.0,high
350.0,100.0,70.0,50.0,high
350.0,100.0,70.0,55.0,high
350.0,100.0,80.0,60.0,high
350.0,100.0,80.0,30.0,high
350.0,100.0,80.0,35.0,high
350.0,100.0,80.0,40.0,high
350.0,100.0,80.0,45.0,high
350.0,100.0,80.0,50.0,high
350.0,100.0,80.0,55.0,high
350.0,100.0,80.0,60.0,high
350.0,100.0,90.0,30.0,high
350.0,100.0,90.0,35.0,high
350.0,100.0,90.0,40.0,high
350.0,100.0,90.0,45.0,high
350.0,100.0,90.0,50.0,high
350.0,100.0,90.0,55.0,high
350.0,100.0,90.0,60.0,high
350.0,100.0,100.0,30.0,high
350.0,100.0,100.0,35.0,high
350.0,100.0,100.0,40.0,high
350.0,100.0,100.0,45.0,high
350.0,100.0,100.0,50.0,high
350.0,100.0,100.0,55.0,high
350.0,100.0,100.0,60.0,high
400.0,80.0,70.0,30.0,high
400.0,80.0,70.0,35.0,high
400.0,80.0,70.0,40.0,high
400.0,80.0,70.0,45.0,high
400.0,80.0,70.0,50.0,high
400.0,80.0,70.0,55.0,high
400.0,80.0,80.0,60.0,high
400.0,80.0,80.0,30.0,high
400.0,80.0,80.0,35.0,high
400.0,80.0,80.0,40.0,high
400.0,80.0,80.0,45.0,high
400.0,80.0,80.0,50.0,high
400.0,80.0,80.0,55.0,high
400.0,80.0,80.0,60.0,high
400.0,80.0,90.0,30.0,high
400.0,80.0,90.0,35.0,high
400.0,80.0,90.0,40.0,high
400.0,80.0,90.0,45.0,high
400.0,80.0,90.0,50.0,high
400.0,80.0,90.0,55.0,high
400.0,80.0,90.0,60.0,high
400.0,100.0,100.0,30.0,high
400.0,100.0,100.0,35.0,high
400.0,100.0,100.0,40.0,high
400.0,100.0,100.0,45.0,high
400.0,100.0,100.0,50.0,high
400.0,100.0,100.0,55.0,high
400.0,100.0,100.0,60.0,high
400.0,100.0,70.0,30.0,high
400.0,100.0,70.0,35.0,high
400.0,100.0,70.0,40.0,high
400.0,100.0,70.0,45.0,high
400.0,100.0,70.0,50.0,high
400.0,100.0,70.0,55.0,high
400.0,100.0,80.0,60.0,high
400.0,100.0,80.0,30.0,high
400.0,100.0,80.0,35.0,high
400.0,100.0,80.0,40.0,high
400.0,100.0,80.0,45.0,high
400.0,100.0,80.0,50.0,high
400.0,100.0,80.0,55.0,high
400.0,100.0,80.0,60.0,high
400.0,100.0,90.0,30.0,high
400.0,100.0,90.0,35.0,high
400.0,100.0,90.0,40.0,high
400.0,100.0,90.0,45.0,high
400.0,100.0,90.0,50.0,high
400.0,100.0,90.0,55.0,high
400.0,100.0,90.0,60.0,high
400.0,100.0,100.0,30.0,high
400.0,100.0,100.0,35.0,high
400.0,100.0,100.0,40.0,high
400.0,100.0,100.0,45.0,high
400.0,100.0,100.0,50.0,high
400.0,100.0,100.0,55.0,high
400.0,100.0,100.0,60.0,high





